id,age,job,marital,education,default,balance,housing,loan,date,duration,campaign,pdays,previous,poutcome,deposit
10498,30,technician,single,secondary,no,893,0,0,26-Aug-21,45,3,-1,0,unknown,0
10499,34,management,married,tertiary,no,105,1,0,6-May-21,314,3,-1,0,unknown,0
10500,35,management,single,tertiary,no,0,1,0,2-Jun-21,184,1,-1,0,unknown,0
10501,34,blue-collar,single,secondary,no,186,0,0,2-Feb-21,342,1,-1,0,unknown,0
10502,32,technician,single,secondary,no,-114,0,0,12-Aug-21,155,2,-1,0,unknown,0
10503,30,blue-collar,single,secondary,no,228,0,0,5-Feb-21,232,1,365,1,failure,0
10504,33,housemaid,married,primary,no,0,0,0,11-Aug-21,237,2,-1,0,unknown,0
10505,31,technician,single,tertiary,no,279,1,0,13-May-21,198,1,-1,0,unknown,0
10506,33,admin.,single,secondary,no,241,0,0,22-Jul-21,490,1,-1,0,unknown,0
10507,48,technician,divorced,tertiary,no,2328,0,0,27-Aug-21,129,7,-1,0,unknown,0
10508,38,technician,married,secondary,no,728,1,0,18-Nov-21,286,1,181,2,other,0
10509,53,blue-collar,married,secondary,no,4380,0,0,19-Aug-21,223,7,-1,0,unknown,0
10510,36,blue-collar,married,secondary,no,0,0,0,4-Feb-21,235,1,244,1,failure,0
10511,37,management,married,tertiary,no,5432,1,1,20-May-21,774,1,-1,0,unknown,0
10512,36,blue-collar,married,secondary,no,222,1,0,23-May-21,188,1,-1,0,unknown,0
10513,39,blue-collar,married,secondary,no,3832,1,0,20-Jun-21,14,13,-1,0,unknown,0
10514,50,admin.,married,secondary,no,715,0,0,28-Aug-21,131,13,-1,0,unknown,0
10515,49,blue-collar,married,primary,no,6215,1,0,11-May-21,549,1,-1,0,unknown,0
10516,41,services,married,secondary,no,2085,1,0,26-May-21,125,4,-1,0,unknown,0
10517,32,services,married,secondary,no,1398,1,1,15-May-21,233,1,-1,0,unknown,0
10518,30,unemployed,single,tertiary,no,463,0,0,22-Aug-21,374,4,-1,0,unknown,0
10519,46,management,married,tertiary,yes,-337,0,1,21-Aug-21,120,2,-1,0,unknown,0
10520,25,self-employed,married,tertiary,no,1182,1,0,26-May-21,141,2,-1,0,unknown,0
10521,27,services,married,secondary,no,94,1,0,15-May-21,352,2,-1,0,unknown,0
10522,28,student,single,secondary,no,5916,0,0,22-May-21,259,1,63,5,failure,0
10523,47,management,divorced,tertiary,no,4556,1,0,14-May-21,146,1,-1,0,unknown,0
10524,39,management,divorced,tertiary,no,373,0,0,26-Aug-21,148,4,-1,0,unknown,0
10525,28,admin.,married,secondary,no,170,1,1,21-May-21,492,1,-1,0,unknown,0
10526,45,technician,divorced,secondary,no,146,0,0,8-Jul-21,216,1,-1,0,unknown,0
10527,30,management,married,tertiary,no,1384,1,0,14-Aug-21,60,2,-1,0,unknown,0
10528,48,blue-collar,married,primary,no,595,0,0,24-Jul-21,464,1,-1,0,unknown,0
10529,60,blue-collar,married,primary,no,4903,0,1,9-Jun-21,290,1,-1,0,unknown,0
10530,48,entrepreneur,married,secondary,no,4037,0,0,6-Jun-21,23,1,-1,0,unknown,0
10531,38,management,single,tertiary,no,1746,1,0,21-May-21,139,1,-1,0,unknown,0
10532,31,management,single,tertiary,no,18,0,0,8-Aug-21,82,2,-1,0,unknown,0
10533,52,unemployed,married,primary,no,1724,0,0,29-Jan-21,73,1,-1,0,unknown,0
10534,28,blue-collar,single,secondary,no,1735,1,0,20-Apr-21,89,1,-1,0,unknown,0
10535,51,blue-collar,married,unknown,no,0,0,0,2-Jun-21,61,7,-1,0,unknown,0
10536,32,technician,married,secondary,no,367,1,0,11-May-21,214,2,276,3,failure,0
10537,52,entrepreneur,divorced,secondary,no,105,0,1,22-Jul-21,275,4,-1,0,unknown,0
10538,23,blue-collar,single,secondary,no,537,1,0,7-May-21,172,1,353,2,other,0
10539,51,management,married,tertiary,yes,0,0,1,29-Jul-21,204,6,-1,0,unknown,0
10540,49,services,married,secondary,no,653,0,0,11-Aug-21,317,2,-1,0,unknown,0
10541,37,self-employed,married,secondary,no,487,0,1,27-Aug-21,155,15,-1,0,unknown,0
10542,32,management,single,tertiary,no,1434,0,0,11-Aug-21,1144,3,-1,0,unknown,0
10543,32,management,married,tertiary,no,1683,1,1,20-Apr-21,72,2,-1,0,unknown,0
10544,56,services,married,secondary,no,530,1,0,20-May-21,51,7,-1,0,unknown,0
10545,49,technician,married,unknown,no,-287,1,0,26-May-21,49,1,-1,0,unknown,0
10546,49,management,married,tertiary,no,271,1,0,5-Feb-21,18,6,-1,0,unknown,0
10547,53,management,married,tertiary,no,1945,0,0,7-Aug-21,262,7,-1,0,unknown,0
10548,32,admin.,married,secondary,no,57,0,1,22-Jul-21,50,2,-1,0,unknown,0
10549,60,retired,married,secondary,no,5632,1,0,30-Jul-21,380,7,-1,0,unknown,0
10550,40,blue-collar,married,secondary,no,750,1,1,16-Apr-21,340,1,281,1,failure,0
10551,41,services,married,secondary,no,3992,1,0,20-Nov-21,281,2,-1,0,unknown,0
10552,55,blue-collar,married,primary,no,11,0,0,17-Jun-21,150,2,-1,0,unknown,0
10553,33,management,single,tertiary,no,383,1,0,9-Jul-21,125,1,-1,0,unknown,0
10554,49,blue-collar,married,secondary,no,598,1,0,15-May-21,219,6,-1,0,unknown,0
10555,26,management,single,tertiary,no,3178,0,0,2-Jun-21,64,1,-1,0,unknown,0
10556,56,management,divorced,tertiary,no,505,0,0,9-Feb-21,108,2,199,3,other,0
10557,27,admin.,single,tertiary,no,73,0,0,29-Jan-21,242,1,-1,0,unknown,0
10558,55,unemployed,married,secondary,no,1436,1,0,4-Feb-21,969,2,-1,0,unknown,0
10559,55,technician,divorced,tertiary,no,264,1,0,30-May-21,34,2,-1,0,unknown,0
10560,26,management,single,tertiary,no,1720,0,0,3-Feb-21,383,1,-1,0,unknown,0
10561,34,technician,married,secondary,no,-25,0,0,15-May-21,207,1,-1,0,unknown,0
10562,38,housemaid,married,secondary,no,634,0,0,11-Jun-21,105,4,-1,0,unknown,0
10563,88,retired,married,primary,no,648,0,0,3-Sep-21,318,1,-1,0,unknown,0
10564,38,admin.,married,secondary,no,0,1,0,16-Jul-21,284,8,-1,0,unknown,0
10565,44,technician,divorced,secondary,no,314,1,0,12-Aug-21,18,1,651,1,success,0
10566,43,admin.,married,secondary,no,2,1,1,22-Jul-21,254,1,-1,0,unknown,0
10567,48,blue-collar,divorced,primary,no,2677,0,0,20-Jun-21,23,3,-1,0,unknown,0
10568,35,admin.,single,secondary,no,855,1,0,12-May-21,241,3,-1,0,unknown,0
10569,49,services,married,tertiary,no,411,0,0,14-May-21,9,6,-1,0,unknown,0
10570,33,unemployed,single,tertiary,no,4874,0,0,22-Feb-21,363,2,-1,0,unknown,0
10571,77,unknown,married,unknown,no,397,0,0,8-Nov-21,207,1,185,3,success,0
10572,56,housemaid,divorced,primary,no,61,0,0,2-Jun-21,144,1,-1,0,unknown,0
10573,33,admin.,married,secondary,no,177,1,0,11-May-21,100,1,-1,0,unknown,0
10574,44,admin.,single,secondary,no,985,1,1,11-May-21,9,7,325,19,failure,0
10575,40,admin.,married,secondary,no,767,1,0,6-Feb-21,168,1,-1,0,unknown,0
10576,55,blue-collar,divorced,secondary,no,496,0,1,28-Jul-21,93,4,-1,0,unknown,0
10577,31,management,married,tertiary,no,459,0,0,28-Aug-21,13,14,-1,0,unknown,0
10578,42,services,married,unknown,no,1340,0,1,30-Jul-21,88,5,-1,0,unknown,0
10579,45,entrepreneur,divorced,secondary,no,1187,0,1,20-Nov-21,157,1,-1,0,unknown,0
10580,38,admin.,single,secondary,no,4023,0,0,11-Jun-21,339,2,-1,0,unknown,0
10581,32,admin.,single,secondary,no,184,1,0,8-May-21,230,4,-1,0,unknown,0
10582,35,management,single,tertiary,no,688,0,0,2-Feb-21,504,1,-1,0,unknown,0
10583,70,retired,married,secondary,no,2064,0,0,22-Oct-21,334,1,-1,0,unknown,0
10584,41,technician,married,secondary,no,862,0,0,18-Nov-21,474,2,-1,0,unknown,0
10585,27,blue-collar,single,secondary,no,137,0,1,25-Jul-21,359,1,-1,0,unknown,0
10586,56,entrepreneur,married,tertiary,no,51439,0,1,8-Jul-21,325,1,-1,0,unknown,0
10587,59,management,divorced,tertiary,no,893,1,0,16-Apr-21,206,4,-1,0,unknown,0
10588,31,management,married,tertiary,no,607,0,0,27-Aug-21,200,5,-1,0,unknown,0
10589,59,retired,married,primary,no,5521,1,1,13-May-21,94,1,-1,0,unknown,0
10590,32,management,single,tertiary,no,1966,0,0,18-Aug-21,176,3,-1,0,unknown,0
10591,37,technician,single,secondary,no,363,1,0,21-Nov-21,39,4,182,3,failure,0
10592,59,retired,divorced,unknown,no,-49,1,0,13-May-21,248,2,-1,0,unknown,0
10593,51,technician,married,tertiary,no,1533,0,0,18-Jun-21,242,2,-1,0,unknown,0
10594,42,blue-collar,married,primary,no,250,1,0,4-Jun-21,46,16,-1,0,unknown,0
10595,38,admin.,divorced,secondary,no,407,1,1,19-Aug-21,89,1,-1,0,unknown,0
10596,35,technician,divorced,secondary,no,3549,1,0,13-Aug-21,250,4,-1,0,unknown,0
10597,42,blue-collar,married,primary,no,0,1,1,7-May-21,209,2,-1,0,unknown,0
10598,43,technician,single,tertiary,no,1017,1,0,19-May-21,257,2,-1,0,unknown,0
10599,31,management,married,tertiary,no,2652,0,0,25-Aug-21,9,9,-1,0,unknown,0
10600,56,blue-collar,married,primary,no,2442,0,1,18-Aug-21,111,7,-1,0,unknown,0
10601,43,management,married,tertiary,no,0,1,0,7-May-21,240,3,293,5,failure,0
10602,39,management,married,tertiary,no,0,0,0,29-Aug-21,94,2,-1,0,unknown,0
10603,52,blue-collar,married,secondary,no,665,1,0,15-May-21,57,4,-1,0,unknown,0
10604,32,services,single,secondary,no,-1139,1,0,7-Jul-21,201,1,-1,0,unknown,0
10605,37,self-employed,married,secondary,no,3396,0,0,18-Aug-21,69,6,-1,0,unknown,0
10606,35,entrepreneur,married,tertiary,no,542,1,1,27-May-21,591,5,-1,0,unknown,0
10607,39,services,divorced,secondary,no,1957,1,1,20-Nov-21,47,1,-1,0,unknown,0
10608,44,self-employed,married,secondary,no,304,1,0,9-Feb-21,15,5,-1,0,unknown,0
10609,41,entrepreneur,married,secondary,no,353,0,0,19-Nov-21,90,2,-1,0,unknown,0
10610,26,student,single,tertiary,no,13107,1,0,27-May-21,112,2,-1,0,unknown,0
10611,50,admin.,married,secondary,no,1138,1,1,31-Jul-21,73,8,-1,0,unknown,0
10612,33,technician,married,secondary,no,0,1,1,19-Nov-21,163,2,-1,0,unknown,0
10613,26,services,married,secondary,no,199,0,0,24-Jul-21,139,6,-1,0,unknown,0
10614,31,admin.,single,tertiary,no,383,0,1,6-Feb-21,119,1,214,1,failure,0
10615,56,admin.,divorced,primary,no,0,0,1,10-Jul-21,542,1,-1,0,unknown,0
10616,40,blue-collar,married,secondary,no,1844,1,0,11-May-21,231,1,-1,0,unknown,0
10617,27,technician,single,secondary,no,42,0,0,28-Jan-21,251,1,-1,0,unknown,0
10618,41,technician,married,secondary,no,1788,0,0,28-Aug-21,222,1,-1,0,unknown,0
10619,78,retired,married,primary,no,680,0,0,24-May-21,838,1,89,9,failure,0
10620,60,housemaid,married,primary,no,517,0,0,12-Jun-21,1178,3,-1,0,unknown,0
10621,46,management,married,tertiary,no,3,0,0,18-Aug-21,92,4,-1,0,unknown,0
10622,25,blue-collar,single,primary,no,17,1,0,13-May-21,97,2,-1,0,unknown,0
10623,30,management,married,tertiary,no,-328,1,0,14-May-21,242,5,-1,0,unknown,0
10624,37,self-employed,divorced,tertiary,no,1513,0,0,30-May-21,510,1,-1,0,unknown,0
10625,45,blue-collar,married,secondary,no,603,0,0,22-May-21,204,1,-1,0,unknown,0
10626,31,management,single,tertiary,no,307,0,0,21-Nov-21,86,2,-1,0,unknown,0
10627,35,technician,married,tertiary,no,22,0,0,11-Aug-21,109,1,-1,0,unknown,0
10628,47,management,married,tertiary,no,0,0,0,5-Jun-21,265,2,-1,0,unknown,0
10629,55,services,married,secondary,no,283,1,0,19-May-21,156,1,-1,0,unknown,0
10630,28,self-employed,single,tertiary,no,5215,0,0,2-Jun-21,673,1,-1,0,unknown,0
10631,37,blue-collar,single,secondary,no,847,0,0,20-Jun-21,54,1,-1,0,unknown,0
10632,34,student,single,unknown,no,5827,0,0,17-Nov-21,97,2,-1,0,unknown,0
10633,45,blue-collar,single,secondary,no,0,1,0,16-Oct-21,283,1,165,3,failure,0
10634,35,blue-collar,single,primary,no,-759,1,0,31-Jul-21,142,2,-1,0,unknown,0
10635,32,technician,divorced,tertiary,no,267,0,0,26-May-21,128,1,-1,0,unknown,0
10636,26,student,single,unknown,no,2503,0,0,30-Apr-21,121,1,63,2,failure,0
10637,47,blue-collar,married,secondary,no,3630,1,0,14-May-21,133,4,-1,0,unknown,0
10638,33,technician,married,secondary,no,218,1,1,2-Mar-21,169,4,-1,0,unknown,0
10639,42,management,single,tertiary,no,1146,1,0,15-May-21,98,2,-1,0,unknown,0
10640,31,unemployed,single,unknown,no,167,0,0,20-Nov-21,316,1,-1,0,unknown,0
10641,30,blue-collar,single,secondary,yes,447,0,0,19-Nov-21,426,2,189,6,failure,0
10642,40,management,single,secondary,no,10378,1,0,17-Nov-21,523,3,-1,0,unknown,0
10643,52,management,married,tertiary,no,-2712,1,1,2-Apr-21,253,1,-1,0,unknown,0
10644,48,admin.,married,secondary,no,191,1,0,5-Feb-21,238,3,-1,0,unknown,0
10645,36,blue-collar,divorced,primary,no,17,1,0,16-Jul-21,329,1,-1,0,unknown,0
10646,36,blue-collar,single,secondary,no,2235,1,0,20-Nov-21,287,2,-1,0,unknown,0
10647,47,blue-collar,married,primary,no,292,0,1,28-Jul-21,210,3,-1,0,unknown,0
10648,31,technician,single,secondary,no,433,0,0,11-Aug-21,1504,2,-1,0,unknown,0
10649,60,retired,married,primary,no,364,1,0,6-May-21,631,2,-1,0,unknown,0
10650,49,blue-collar,married,secondary,no,30,1,0,5-May-21,135,4,-1,0,unknown,0
10651,41,technician,married,secondary,no,335,0,0,18-Aug-21,169,3,-1,0,unknown,0
10652,67,management,married,secondary,no,1287,0,0,2-Feb-21,511,1,-1,0,unknown,0
10653,35,technician,married,secondary,no,128,0,1,29-Jan-21,456,1,205,2,other,0
10654,34,management,married,tertiary,no,133,1,0,8-May-21,65,1,-1,0,unknown,0
10655,49,technician,married,tertiary,no,-888,0,1,21-Jul-21,298,1,-1,0,unknown,0
10656,33,management,divorced,tertiary,yes,280,0,1,18-Nov-21,155,1,-1,0,unknown,0
10657,37,blue-collar,divorced,secondary,no,719,1,0,13-May-21,118,1,365,1,failure,0
10658,29,admin.,single,secondary,no,1261,0,0,5-Feb-21,605,1,-1,0,unknown,0
10659,53,housemaid,married,primary,no,1903,0,0,5-Jun-21,827,1,-1,0,unknown,0
10660,36,technician,married,tertiary,no,202,0,0,1-Jun-21,206,1,192,1,failure,0
10661,54,unknown,married,unknown,no,390,0,0,20-Aug-21,68,5,-1,0,unknown,0
10662,55,blue-collar,divorced,unknown,no,103,1,0,21-Jul-21,769,3,-1,0,unknown,0
10663,38,blue-collar,married,primary,no,362,1,0,8-May-21,100,5,-1,0,unknown,0
10664,50,blue-collar,married,secondary,no,907,0,1,16-Jul-21,68,1,-1,0,unknown,0
10665,50,entrepreneur,married,primary,no,199,0,0,11-May-21,228,2,363,2,failure,0
10666,35,management,married,tertiary,no,4943,1,0,18-Nov-21,295,1,124,2,failure,0
10667,35,management,single,tertiary,no,6659,1,0,21-May-21,83,1,-1,0,unknown,0
10668,51,retired,single,tertiary,no,730,1,0,18-Nov-21,287,2,-1,0,unknown,0
10669,34,technician,single,secondary,no,664,1,1,11-May-21,88,2,343,2,other,0
10670,28,blue-collar,single,primary,no,442,0,0,30-Jan-21,157,2,-1,0,unknown,0
10671,57,management,married,secondary,no,7162,0,0,17-Nov-21,83,1,-1,0,unknown,0
10672,38,entrepreneur,married,secondary,no,61,1,1,28-May-21,170,5,-1,0,unknown,0
10673,41,retired,single,primary,no,2579,0,0,13-Oct-21,213,1,-1,0,unknown,0
10674,38,blue-collar,single,primary,no,1583,1,0,15-May-21,386,1,-1,0,unknown,0
10675,54,technician,single,secondary,no,224,0,0,5-Aug-21,134,2,-1,0,unknown,0
10676,52,technician,married,secondary,no,851,0,0,17-Jun-21,87,2,-1,0,unknown,0
10677,35,housemaid,married,tertiary,no,2880,0,0,29-Jan-21,42,1,-1,0,unknown,0
10678,40,admin.,married,secondary,no,1597,1,0,30-May-21,633,1,-1,0,unknown,0
10679,33,technician,divorced,tertiary,no,0,1,0,2-Jun-21,72,1,-1,0,unknown,0
10680,35,management,divorced,tertiary,no,771,1,1,18-Aug-21,221,5,-1,0,unknown,0
10681,41,management,married,tertiary,no,30,0,0,19-Aug-21,171,7,-1,0,unknown,0
10682,33,technician,married,secondary,no,346,1,1,24-Jul-21,379,1,-1,0,unknown,0
10683,25,admin.,single,secondary,no,184,0,1,11-Jul-21,437,7,-1,0,unknown,0
10684,34,management,married,tertiary,no,580,1,0,10-Jul-21,380,1,-1,0,unknown,0
10685,28,blue-collar,single,unknown,no,913,1,0,27-May-21,580,2,-1,0,unknown,0
10686,41,admin.,divorced,secondary,no,1967,1,0,18-May-21,115,1,341,1,failure,0
10687,29,student,single,unknown,no,2929,0,0,11-Aug-21,91,1,-1,0,unknown,0
10688,38,technician,single,secondary,no,103,1,0,2-Feb-21,159,1,187,3,failure,0
10689,39,blue-collar,married,secondary,no,661,1,0,3-Feb-21,84,4,267,4,failure,0
10690,58,retired,married,secondary,no,19,0,1,15-Jul-21,106,3,-1,0,unknown,0
10691,36,self-employed,single,tertiary,no,258,0,0,5-Feb-21,230,1,-1,0,unknown,0
10692,46,management,divorced,secondary,no,361,1,0,19-May-21,86,7,-1,0,unknown,0
10693,36,management,married,secondary,no,1898,1,1,30-May-21,233,1,-1,0,unknown,0
10694,59,management,divorced,tertiary,no,0,0,0,30-Jul-21,196,3,-1,0,unknown,0
10695,36,technician,married,secondary,no,3579,0,0,14-Aug-21,308,2,-1,0,unknown,0
10696,34,housemaid,married,tertiary,no,1265,1,0,6-Jun-21,397,3,-1,0,unknown,0
10697,29,technician,single,tertiary,no,940,1,0,15-May-21,757,1,330,1,failure,0
10698,39,blue-collar,married,secondary,no,854,1,1,6-May-21,181,1,-1,0,unknown,0
10699,32,self-employed,married,tertiary,no,1464,0,0,14-Aug-21,133,2,-1,0,unknown,0
10700,29,services,married,secondary,no,3748,0,0,28-May-21,322,3,-1,0,unknown,0
10701,53,technician,married,primary,no,6839,1,0,19-Nov-21,77,1,-1,0,unknown,0
10702,29,blue-collar,married,primary,no,-235,1,0,22-Jul-21,189,1,-1,0,unknown,0
10703,44,management,single,tertiary,yes,12,1,0,19-Nov-21,126,2,-1,0,unknown,0
10704,28,student,single,tertiary,no,61,1,0,16-Jul-21,401,8,-1,0,unknown,0
10705,37,technician,married,tertiary,no,0,0,0,28-Aug-21,76,1,-1,0,unknown,0
10706,45,management,divorced,tertiary,no,6269,1,0,29-Jul-21,20,2,-1,0,unknown,0
10707,39,blue-collar,married,secondary,no,142,0,1,14-Jul-21,424,4,-1,0,unknown,0
10708,34,services,married,secondary,no,24,1,0,28-May-21,124,1,-1,0,unknown,0
10709,32,blue-collar,married,unknown,no,1267,1,0,18-May-21,66,2,-1,0,unknown,0
10710,40,services,married,secondary,no,2346,0,0,16-Jun-21,182,3,-1,0,unknown,0
10711,30,technician,single,secondary,no,133,1,0,29-Jan-21,113,2,-1,0,unknown,0
10712,55,management,married,tertiary,no,16786,0,0,18-Nov-21,90,1,-1,0,unknown,0
10713,50,management,married,tertiary,no,400,0,0,13-Aug-21,343,2,-1,0,unknown,0
10714,45,admin.,married,unknown,no,2033,0,0,28-May-21,48,4,-1,0,unknown,0
10715,54,management,married,tertiary,no,1938,1,0,31-Jul-21,81,7,-1,0,unknown,0
10716,37,admin.,married,secondary,yes,0,0,0,9-Jun-21,89,1,-1,0,unknown,0
10717,40,entrepreneur,married,tertiary,no,-164,0,0,7-May-21,87,1,-1,0,unknown,0
10718,39,management,married,tertiary,no,1241,1,0,5-Jun-21,138,2,-1,0,unknown,0
10719,59,entrepreneur,married,primary,no,0,0,0,19-Jun-21,239,1,-1,0,unknown,0
10720,40,technician,married,secondary,no,214,0,0,25-Aug-21,59,6,-1,0,unknown,0
10721,48,management,single,tertiary,no,399,0,1,7-Aug-21,126,1,-1,0,unknown,0
10722,73,retired,married,primary,no,1388,0,0,20-Jul-21,146,3,190,3,success,0
10723,28,self-employed,single,tertiary,no,805,0,0,12-Nov-21,116,5,170,2,failure,0
10724,50,services,single,secondary,no,1716,1,0,7-Apr-21,272,1,-1,0,unknown,0
10725,35,unemployed,married,secondary,no,2228,0,0,19-Jun-21,461,2,-1,0,unknown,0
10726,45,services,single,secondary,no,1515,0,0,20-Jun-21,14,4,-1,0,unknown,0
10727,51,self-employed,married,secondary,no,44,1,1,21-Jul-21,79,1,-1,0,unknown,0
10728,47,admin.,single,primary,no,683,0,0,20-Nov-21,101,1,-1,0,unknown,0
10729,54,blue-collar,divorced,unknown,no,-473,1,0,14-May-21,239,1,351,2,failure,0
10730,54,services,married,secondary,no,4482,1,0,20-May-21,97,2,-1,0,unknown,0
10731,35,blue-collar,married,secondary,no,911,1,0,20-Nov-21,434,2,181,5,other,0
10732,74,retired,married,secondary,no,3771,0,0,16-Apr-21,159,1,-1,0,unknown,0
10733,32,technician,married,secondary,no,1119,0,0,19-Nov-21,371,2,-1,0,unknown,0
10734,56,management,married,tertiary,no,-6,0,0,31-Jul-21,29,16,-1,0,unknown,0
10735,57,retired,divorced,secondary,no,-663,1,0,13-May-21,210,1,351,2,failure,0
10736,33,blue-collar,married,secondary,no,686,1,1,14-May-21,30,6,343,12,other,0
10737,44,blue-collar,married,primary,no,112,1,0,14-May-21,225,2,-1,0,unknown,0
10738,30,admin.,divorced,secondary,no,83,1,1,6-May-21,310,1,-1,0,unknown,0
10739,48,blue-collar,married,primary,no,418,1,0,9-May-21,102,3,-1,0,unknown,0
10740,38,management,married,secondary,no,3840,1,1,17-Nov-21,62,1,-1,0,unknown,0
10741,26,management,single,tertiary,no,7628,0,0,1-Apr-21,263,1,-1,0,unknown,0
10742,24,blue-collar,single,secondary,no,-10,1,0,13-May-21,106,1,-1,0,unknown,0
10743,28,management,married,secondary,no,3,1,0,14-Sep-21,112,2,24,2,other,0
10744,55,management,married,tertiary,no,1433,0,0,12-Jun-21,298,3,-1,0,unknown,0
10745,40,technician,married,secondary,no,0,1,1,26-Jul-21,105,2,172,1,failure,0
10746,39,management,married,tertiary,no,756,1,0,2-Jun-21,268,1,-1,0,unknown,0
10747,43,services,divorced,secondary,no,313,1,0,8-May-21,155,2,-1,0,unknown,0
10748,32,blue-collar,married,secondary,no,4996,1,0,20-May-21,205,2,-1,0,unknown,0
10749,35,blue-collar,married,secondary,no,74,0,0,23-Jul-21,248,2,-1,0,unknown,0
10750,53,technician,married,tertiary,no,431,1,0,5-May-21,55,1,328,1,failure,0
10751,44,unemployed,divorced,secondary,no,522,0,0,7-Apr-21,411,1,-1,0,unknown,0
10752,42,housemaid,married,primary,no,0,0,1,11-Jul-21,83,2,-1,0,unknown,0
10753,59,retired,married,tertiary,no,1296,0,0,11-Aug-21,862,11,-1,0,unknown,0
10754,32,blue-collar,single,secondary,no,435,1,0,21-May-21,373,2,-1,0,unknown,0
10755,47,blue-collar,married,secondary,no,2128,1,0,17-Apr-21,98,1,-1,0,unknown,0
10756,30,management,single,secondary,no,-383,1,0,18-May-21,170,1,-1,0,unknown,0
10757,38,technician,single,secondary,no,1019,1,0,6-May-21,249,1,-1,0,unknown,0
10758,40,blue-collar,single,primary,no,1780,0,1,11-Jun-21,114,1,-1,0,unknown,0
10759,34,management,single,tertiary,no,431,0,0,16-Jul-21,401,1,-1,0,unknown,0
10760,33,technician,single,tertiary,no,8097,0,1,21-Aug-21,500,2,-1,0,unknown,0
10761,27,unemployed,single,secondary,no,0,1,0,21-Jul-21,53,6,-1,0,unknown,0
10762,39,blue-collar,married,secondary,no,138,0,0,9-Jun-21,61,2,-1,0,unknown,0
10763,38,blue-collar,married,secondary,no,292,1,1,6-Jun-21,84,2,-1,0,unknown,0
10764,55,services,married,tertiary,no,606,0,1,18-Nov-21,114,2,-1,0,unknown,0
10765,59,blue-collar,married,secondary,no,0,1,0,5-May-21,226,1,-1,0,unknown,0
10766,37,management,married,tertiary,no,26,0,0,17-Jun-21,151,7,62,4,failure,0
10767,38,services,single,secondary,no,322,1,0,26-May-21,61,1,-1,0,unknown,0
10768,20,admin.,single,secondary,no,336,0,1,5-Jun-21,133,1,-1,0,unknown,0
10769,51,entrepreneur,married,tertiary,no,36935,1,0,21-Nov-21,41,1,-1,0,unknown,0
10770,48,admin.,married,unknown,no,0,1,0,8-May-21,85,1,168,2,failure,0
10771,36,management,married,tertiary,no,928,1,0,20-Apr-21,239,1,-1,0,unknown,0
10772,30,management,single,tertiary,no,2,0,0,27-Aug-21,19,21,-1,0,unknown,0
10773,45,management,married,tertiary,no,2220,1,0,11-Jul-21,128,2,-1,0,unknown,0
10774,31,blue-collar,divorced,secondary,no,1125,0,1,15-May-21,548,1,-1,0,unknown,0
10775,40,technician,married,secondary,no,503,1,0,14-May-21,127,3,-1,0,unknown,0
10776,58,entrepreneur,married,tertiary,no,2920,1,0,9-Jun-21,136,1,-1,0,unknown,0
10777,35,blue-collar,married,primary,no,4319,0,0,16-Apr-21,266,1,-1,0,unknown,0
10778,42,management,married,tertiary,no,0,0,0,6-Aug-21,81,3,-1,0,unknown,0
10779,48,blue-collar,married,primary,no,1080,1,0,11-May-21,197,2,-1,0,unknown,0
10780,52,technician,single,secondary,no,36,1,0,16-May-21,335,1,-1,0,unknown,0
10781,30,services,single,tertiary,no,803,0,0,30-Apr-21,243,1,-1,0,unknown,0
10782,43,blue-collar,married,primary,no,8,0,0,7-Jul-21,245,5,-1,0,unknown,0
10783,43,blue-collar,married,secondary,no,833,0,0,17-Jul-21,156,1,-1,0,unknown,0
10784,30,management,single,tertiary,no,3410,1,0,18-May-21,140,1,-1,0,unknown,0
10785,46,technician,married,unknown,no,605,1,0,20-Apr-21,780,2,-1,0,unknown,0
10786,43,entrepreneur,married,tertiary,no,13342,1,0,18-Nov-21,465,1,-1,0,unknown,0
10787,36,admin.,married,tertiary,no,586,1,0,28-Jan-21,126,1,-1,0,unknown,0
10788,42,management,married,tertiary,no,559,0,0,19-Aug-21,88,1,-1,0,unknown,0
10789,41,blue-collar,married,secondary,no,4910,1,0,3-Apr-21,1090,1,-1,0,unknown,0
10790,50,management,single,secondary,no,4527,1,0,14-May-21,140,1,-1,0,unknown,0
10791,25,blue-collar,single,primary,no,-221,1,0,23-May-21,250,1,-1,0,unknown,0
10792,36,management,married,tertiary,no,242,1,0,14-May-21,20,1,-1,0,unknown,0
10793,59,retired,divorced,primary,no,20,0,0,10-Jul-21,298,1,-1,0,unknown,0
10794,50,admin.,divorced,secondary,no,797,1,0,25-Jul-21,72,8,-1,0,unknown,0
10795,45,management,married,primary,no,321,1,0,30-Jul-21,918,4,-1,0,unknown,0
10796,49,entrepreneur,married,tertiary,no,313,1,0,17-Nov-21,42,2,188,2,failure,0
10797,54,technician,divorced,secondary,no,136,0,1,10-Jul-21,151,4,-1,0,unknown,0
10798,33,admin.,married,secondary,no,0,1,1,9-Jul-21,160,1,-1,0,unknown,0
10799,67,technician,married,secondary,no,0,0,0,13-Aug-21,1152,2,188,1,success,0
10800,31,admin.,married,secondary,no,54,1,0,21-Nov-21,226,1,-1,0,unknown,0
10801,59,blue-collar,divorced,secondary,no,0,0,1,15-Jul-21,237,4,-1,0,unknown,0
